envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
7440	60888000	59880000	60960000	62160000	59760000	61680000	60834458.7706147
7441	60885000	59877000	60957000	62157000	59757000	61677000	60836796.101949
7442	60906000	59874000	60954000	62274000	59754000	61674000	60839121.4392804
7443	60903000	59871000	60951000	62271000	59751000	61671000	60841446.7766117
7444	60900000	59868000	60948000	62268000	59748000	61668000	60843784.107946
7445	60921000	59865000	60945000	62265000	59745000	61785000	60846121.4392804
7446	60918000	59862000	60942000	62262000	59742000	61782000	60848458.7706147
7447	60915000	59859000	60939000	62259000	59739000	61779000	60850808.095952
7448	60912000	59856000	60936000	62256000	59736000	61776000	60853145.4272864
7449	60909000	59853000	60933000	62253000	59733000	61773000	60855470.7646177
7450	60906000	59850000	60930000	62250000	59730000	61770000	60857796.101949
7451	60903000	59847000	60927000	62247000	59727000	61767000	60860121.4392804
7452	60924000	59844000	60924000	62364000	59724000	61764000	60862446.7766117
7453	60921000	59841000	60921000	62361000	59721000	61761000	60864784.107946
7454	60918000	59838000	60918000	62358000	59718000	61758000	60867121.4392804
7455	60963000	59835000	61035000	62475000	59715000	61755000	60869446.7766117
7456	60960000	59832000	61032000	62472000	59712000	61752000	60871772.113943
7457	60957000	59829000	61029000	62469000	59709000	61749000	60874073.4632684
7458	60954000	59826000	61026000	62466000	59706000	61746000	60876374.8125937
7459	60951000	59823000	61023000	62463000	59703000	61743000	60878676.161919
7460	60948000	59820000	61020000	62460000	59700000	61740000	60880989.5052474
7461	60969000	59817000	61017000	62457000	59697000	61857000	60883302.8485757
7462	60990000	59814000	61014000	62454000	59814000	61854000	60885628.185907
7463	60987000	59811000	61011000	62451000	59811000	61851000	60887953.5232384
7464	60984000	59808000	61008000	62448000	59808000	61848000	60890278.8605697
7465	60981000	59805000	61005000	62445000	59805000	61845000	60892604.197901
7466	60978000	59802000	61002000	62442000	59802000	61842000	60894929.5352324
7467	60975000	59799000	60999000	62439000	59799000	61839000	60897242.8785607
7468	60972000	59796000	60996000	62436000	59796000	61836000	60899556.2218891
7469	60969000	59793000	60993000	62433000	59793000	61833000	60901869.5652174
7470	60990000	59790000	60990000	62430000	59910000	61830000	60904170.9145427
7471	60987000	59787000	60987000	62427000	59907000	61827000	60906472.2638681
7472	60984000	59784000	60984000	62424000	59904000	61824000	60908761.6191904
7473	60981000	59781000	60981000	62421000	59901000	61821000	60911050.9745127
7474	60978000	59778000	60978000	62418000	59898000	61818000	60913340.3298351
7475	60999000	59775000	60975000	62415000	60015000	61815000	60915629.6851574
7476	60996000	59772000	60972000	62412000	60012000	61812000	60917919.0404798
7477	60993000	59769000	60969000	62409000	60009000	61809000	60920208.3958021
7478	60990000	59766000	60966000	62406000	60006000	61806000	60922497.7511244
7479	60987000	59763000	60963000	62403000	60003000	61803000	60924787.1064468
7480	60984000	59760000	60960000	62400000	6e+07	61800000	60927076.4617691
7481	60981000	59757000	60957000	62397000	59997000	61797000	60929377.8110945
7482	60978000	59754000	60954000	62394000	59994000	61794000	60931667.1664168
7483	60975000	59751000	60951000	62391000	59991000	61791000	60933956.5217391
7484	60972000	59748000	60948000	62388000	59988000	61788000	60936233.8830585
7485	60993000	59745000	61065000	62385000	59985000	61785000	60938499.2503748
7486	60990000	59742000	61062000	62382000	59982000	61782000	60940764.6176912
7487	60987000	59739000	61059000	62379000	59979000	61779000	60943029.9850075
7488	60984000	59736000	61056000	62376000	59976000	61776000	60945295.3523238
7489	60981000	59733000	61053000	62373000	59973000	61773000	60947560.7196402
7490	60978000	59730000	61050000	62370000	59970000	61770000	60949826.0869565
7491	60975000	59727000	61047000	62367000	59967000	61767000	60952103.4482759
7492	60972000	59724000	61044000	62364000	59964000	61764000	60954368.8155922
7493	60969000	59721000	61041000	62361000	59961000	61761000	60956610.1949026
7494	60990000	59718000	61038000	62358000	59958000	61878000	60958851.5742129
7495	60987000	59715000	61035000	62355000	59955000	61875000	60961092.9535232
7496	61008000	59712000	61032000	62352000	60072000	61872000	60963346.3268366
7497	61005000	59709000	61029000	62349000	60069000	61869000	60965599.7001499
7498	61002000	59706000	61026000	62346000	60066000	61866000	60967841.0794603
7499	60999000	59703000	61023000	62343000	60063000	61863000	60970070.4647676
7500	61020000	59820000	61020000	62340000	60060000	61860000	60972287.856072
7501	61017000	59817000	61017000	62337000	60057000	61857000	60974505.2473763
7502	61014000	59814000	61014000	62334000	60054000	61854000	60976722.6386807
7503	61035000	59811000	61011000	62331000	60051000	61971000	60978940.029985
7504	61056000	59808000	61128000	62328000	60048000	61968000	60981157.4212894
7505	61053000	59805000	61125000	62325000	60045000	61965000	60983374.8125937
7506	61050000	59802000	61122000	62322000	60042000	61962000	60985604.1979011
7507	61071000	59799000	61119000	62319000	60039000	62079000	60987833.5832084
7508	61068000	59796000	61116000	62316000	60036000	62076000	60990074.9625188
7509	61089000	59793000	61113000	62313000	60153000	62073000	60992304.3478261
7510	61086000	59790000	61110000	62310000	60150000	62070000	60994521.7391304
7511	61083000	59787000	61107000	62307000	60147000	62067000	60996763.1184408
7512	61080000	59784000	61104000	62304000	60144000	62064000	60999016.4917541
7513	61101000	59901000	61101000	62301000	60141000	62061000	61001269.8650675
7514	61098000	59898000	61098000	62298000	60138000	62058000	61003499.2503748
7515	61095000	59895000	61095000	62295000	60135000	62055000	61005728.6356822
7516	61092000	59892000	61092000	62292000	60132000	62052000	61007958.0209895
7517	61089000	59889000	61089000	62289000	60129000	62049000	61010187.4062969
7518	61086000	59886000	61086000	62286000	60126000	62046000	61012428.7856072
7519	61083000	59883000	61083000	62283000	60123000	62043000	61014670.1649175
7520	61080000	59880000	61080000	62280000	60120000	62040000	61016911.5442279
7521	61077000	59877000	61077000	62277000	60117000	62037000	61019152.9235382
7522	61074000	59874000	61074000	62274000	60114000	62034000	61021382.3088456
7523	61071000	59871000	61071000	62271000	60111000	62031000	61023611.6941529
7524	61068000	59868000	61068000	62268000	60108000	62028000	61025841.0794603
7525	61065000	59865000	61065000	62265000	60105000	62025000	61028070.4647676
7526	61062000	59862000	61062000	62262000	60102000	62022000	61030323.838081
7527	61059000	59859000	61059000	62259000	60099000	62019000	61032565.2173913
7528	61080000	59856000	61056000	62376000	60096000	62016000	61034806.5967017
7529	61077000	59853000	61053000	62373000	60093000	62013000	61037047.976012
7530	61074000	59850000	61050000	62370000	60090000	62010000	61039289.3553223
7531	61071000	59847000	61047000	62367000	60087000	62007000	61041518.7406297
7532	61068000	59844000	61044000	62364000	60084000	62004000	61043748.125937
7533	61065000	59841000	61041000	62361000	60081000	62001000	61045977.5112444
7534	61062000	59838000	61038000	62358000	60078000	61998000	61048206.8965517
7535	61059000	59835000	61035000	62355000	60075000	61995000	61050436.2818591
7536	61056000	59832000	61032000	62352000	60072000	61992000	61052665.6671664
7537	61053000	59829000	61029000	62349000	60069000	61989000	61054907.0464768
7538	61050000	59826000	61026000	62346000	60066000	61986000	61057148.4257871
7539	61071000	59823000	61023000	62463000	60063000	61983000	61059377.8110945
7540	61068000	59820000	61020000	62460000	60060000	61980000	61061595.2023988
7541	61065000	59817000	61017000	62457000	60057000	61977000	61063812.5937031
7542	61062000	59814000	61014000	62454000	60054000	61974000	61066029.9850075
7543	61059000	59811000	61011000	62451000	60051000	61971000	61068247.3763118
7544	61056000	59808000	61008000	62448000	60048000	61968000	61070476.7616192
7545	61053000	59805000	61005000	62445000	60045000	61965000	61072706.1469265
7546	61050000	59802000	61002000	62442000	60042000	61962000	61074935.5322339
7547	61047000	59799000	60999000	62439000	60039000	61959000	61077176.9115442
7548	61068000	59796000	60996000	62436000	60036000	62076000	61079406.2968516
7549	61089000	59913000	60993000	62433000	60033000	62073000	61081635.6821589
7550	61086000	59910000	60990000	62430000	60030000	62070000	61083865.0674663
7551	61107000	59907000	61107000	62427000	60027000	62067000	61086082.4587706
7552	61176000	60024000	61104000	62544000	60144000	62064000	61088299.850075
7553	61173000	60021000	61101000	62541000	60141000	62061000	61090517.2413793
7554	61218000	60018000	61218000	62538000	60258000	62058000	61092746.6266867
7555	61239000	60015000	61215000	62535000	60375000	62055000	61094976.011994
7556	61260000	60012000	61212000	62532000	60492000	62052000	61097205.3973014
7557	61257000	60009000	61209000	62529000	60489000	62049000	61099434.7826087
7558	61254000	60006000	61206000	62526000	60486000	62046000	61101664.167916
7559	61251000	60003000	61203000	62523000	60483000	62043000	61103893.5532234
7560	61248000	6e+07	61200000	62520000	60480000	62040000	61106134.9325337
7561	61269000	60117000	61197000	62517000	60477000	62037000	61108376.3118441
7562	61266000	60114000	61194000	62514000	60474000	62034000	61110617.6911544
7563	61263000	60111000	61191000	62511000	60471000	62031000	61112859.0704648
7564	61260000	60108000	61188000	62508000	60468000	62028000	61115100.4497751
7565	61257000	60105000	61185000	62505000	60465000	62025000	61117341.8290855
7566	61254000	60102000	61182000	62502000	60462000	62022000	61119583.2083958
7567	61275000	60099000	61179000	62619000	60459000	62019000	61121824.5877061
7568	61296000	60216000	61176000	62616000	60456000	62016000	61124065.9670165
7569	61293000	60213000	61173000	62613000	60453000	62013000	61126307.3463268
7570	61290000	60210000	61170000	62610000	60450000	62010000	61128536.7316342
7571	61287000	60207000	61167000	62607000	60447000	62007000	61130766.1169415
7572	61332000	60204000	61284000	62604000	60444000	62124000	61132995.5022489
7573	61329000	60201000	61281000	62601000	60441000	62121000	61135236.8815592
7574	61350000	60198000	61278000	62598000	60558000	62118000	61137478.2608696
7575	61347000	60195000	61275000	62595000	60555000	62115000	61139707.6461769
7576	61344000	60192000	61272000	62592000	60552000	62112000	61141949.0254873
7577	61341000	60189000	61269000	62589000	60549000	62109000	61144190.4047976
7578	61338000	60186000	61266000	62586000	60546000	62106000	61146431.784108
7579	61335000	60183000	61263000	62583000	60543000	62103000	61148685.1574213
7580	61332000	60180000	61260000	62580000	60540000	62100000	61150938.5307346
7581	61329000	60177000	61257000	62577000	60537000	62097000	61153191.904048
7582	61326000	60174000	61254000	62574000	60534000	62094000	61155445.2773613
7583	61323000	60171000	61251000	62571000	60531000	62091000	61157686.6566717
7584	61320000	60168000	61248000	62568000	60528000	62088000	61159916.041979
7585	61317000	60165000	61245000	62565000	60525000	62085000	61162145.4272864
7586	61314000	60162000	61242000	62562000	60522000	62082000	61164362.8185907
7587	61359000	60279000	61239000	62559000	60639000	62079000	61166580.2098951
7588	61356000	60276000	61236000	62556000	60636000	62076000	61168809.5952024
7589	61353000	60273000	61233000	62553000	60633000	62073000	61171038.9805097
7590	61350000	60270000	61230000	62550000	60630000	62070000	61173268.3658171
7591	61347000	60267000	61227000	62547000	60627000	62067000	61175497.7511244
7592	61344000	60264000	61224000	62544000	60624000	62064000	61177715.1424288
7593	61341000	60261000	61221000	62541000	60621000	62061000	61179932.5337331
7594	61338000	60258000	61218000	62538000	60618000	62058000	61182149.9250375
7595	61335000	60255000	61215000	62535000	60615000	62055000	61184367.3163418
7596	61332000	60252000	61212000	62532000	60612000	62052000	61186572.7136432
7597	61329000	60249000	61209000	62529000	60609000	62049000	61188778.1109445
7598	61326000	60246000	61206000	62526000	60606000	62046000	61190983.5082459
7599	61323000	60243000	61203000	62523000	60603000	62043000	61193188.9055472
7600	61320000	60240000	61200000	62520000	60600000	62040000	61195382.3088456
7601	61317000	60237000	61197000	62517000	60597000	62037000	61197575.7121439
7602	61314000	60234000	61194000	62514000	60594000	62034000	61199769.1154423
7603	61311000	60231000	61191000	62511000	60591000	62031000	61201962.5187406
7604	61308000	60228000	61188000	62508000	60588000	62028000	61204155.922039
7605	61305000	60225000	61185000	62505000	60585000	62025000	61206325.3373313
7606	61326000	60222000	61182000	62502000	60702000	62022000	61208494.7526237
7607	61323000	60219000	61179000	62499000	60699000	62019000	61210664.167916
7608	61344000	60216000	61176000	62616000	60696000	62016000	61212833.5832084
7609	61365000	60213000	61173000	62733000	60693000	62013000	61214979.0104948
7610	61386000	60210000	61290000	62730000	60690000	62010000	61217124.4377811
7611	61383000	60207000	61287000	62727000	60687000	62007000	61219269.8650675
7612	61380000	60204000	61284000	62724000	60684000	62004000	61221403.2983508
7613	61377000	60201000	61281000	62721000	60681000	62001000	61223524.7376312
7614	61374000	60198000	61278000	62718000	60678000	61998000	61225646.1769116
7615	61395000	60195000	61275000	62715000	60675000	62115000	61227767.6161919
7616	61392000	60192000	61272000	62712000	60672000	62112000	61229889.0554723
7617	61389000	60189000	61269000	62709000	60669000	62109000	61232010.4947526
7618	61386000	60186000	61266000	62706000	60666000	62106000	61234131.934033
7619	61383000	60183000	61263000	62703000	60663000	62103000	61236253.3733133
7620	61404000	60180000	61260000	62820000	60660000	62100000	61238386.8065967
7621	61401000	60177000	61257000	62817000	60657000	62097000	61240520.2398801
7622	61398000	60174000	61254000	62814000	60654000	62094000	61242653.6731634
7623	61395000	60171000	61251000	62811000	60651000	62091000	61244799.1004498
7624	61392000	60168000	61248000	62808000	60648000	62088000	61246944.5277361
7625	61389000	60165000	61245000	62805000	60645000	62085000	61249089.9550225
7626	61386000	60162000	61242000	62802000	60642000	62082000	61251223.3883059
7627	61383000	60159000	61239000	62799000	60639000	62079000	61253356.8215892
7628	61380000	60156000	61236000	62796000	60636000	62076000	61255490.2548726
7629	61377000	60153000	61233000	62793000	60633000	62073000	61257623.6881559
7630	61398000	60150000	61350000	62790000	60630000	62070000	61259745.1274363
7631	61395000	60147000	61347000	62787000	60627000	62067000	61261842.5787106
7632	61392000	60144000	61344000	62784000	60624000	62064000	61263940.029985
7633	61389000	60141000	61341000	62781000	60621000	62061000	61266037.4812594
7634	61386000	60138000	61338000	62778000	60618000	62058000	61268134.9325337
7635	61383000	60135000	61335000	62775000	60615000	62055000	61270220.3898051
7636	61380000	60132000	61332000	62772000	60612000	62052000	61272305.8470765
7637	61377000	60129000	61329000	62769000	60609000	62049000	61274391.3043478
7638	61374000	60126000	61326000	62766000	60606000	62046000	61276476.7616192
7639	61371000	60123000	61323000	62763000	60603000	62043000	61278562.2188906
7640	61368000	60120000	61320000	62760000	60600000	62040000	61280647.6761619
7641	61365000	60117000	61317000	62757000	60597000	62037000	61282733.1334333
7642	61362000	60114000	61314000	62754000	60594000	62034000	61284818.5907046
7643	61359000	60111000	61311000	62751000	60591000	62031000	61286904.047976
7644	61356000	60108000	61308000	62748000	60588000	62028000	61288989.5052474
7645	61353000	60105000	61305000	62745000	60585000	62025000	61291074.9625188
7646	61374000	60102000	61302000	62742000	60702000	62022000	61293160.4197901
7647	61371000	60099000	61299000	62739000	60699000	62019000	61295245.8770615
7648	61368000	60096000	61296000	62736000	60696000	62016000	61297331.3343328
7649	61365000	60093000	61293000	62733000	60693000	62013000	61299428.7856072
7650	61362000	60090000	61290000	62730000	60690000	62010000	61301526.2368816
7651	61359000	60087000	61287000	62727000	60687000	62007000	61303623.6881559
7652	61356000	60084000	61284000	62724000	60684000	62004000	61305721.1394303
7653	61377000	60081000	61281000	62721000	60681000	62121000	61307818.5907046
7654	61374000	60078000	61278000	62718000	60678000	62118000	61309916.041979
7655	61371000	60075000	61275000	62715000	60675000	62115000	61312013.4932534
7656	61392000	60072000	61272000	62712000	60672000	62232000	61314110.9445277
7657	61389000	60069000	61269000	62709000	60669000	62229000	61316196.4017991
7658	61386000	60066000	61266000	62706000	60666000	62226000	61318281.8590705
7659	61383000	60063000	61263000	62703000	60663000	62223000	61320367.3163418
7660	61380000	60060000	61260000	62700000	60660000	62220000	61322452.7736132
7661	61377000	60057000	61257000	62697000	60657000	62217000	61324538.2308846
7662	61374000	60054000	61254000	62694000	60654000	62214000	61326611.6941529
7663	61371000	60051000	61251000	62691000	60651000	62211000	61328685.1574213
7664	61392000	60048000	61248000	62688000	60768000	62208000	61330770.6146926
7665	61389000	60045000	61245000	62685000	60765000	62205000	61332856.071964
7666	61386000	60042000	61242000	62682000	60762000	62202000	61334941.5292354
7667	61383000	60039000	61239000	62679000	60759000	62199000	61337014.9925038
7668	61380000	60036000	61236000	62676000	60756000	62196000	61339088.4557721
7669	61377000	60033000	61233000	62673000	60753000	62193000	61341161.9190405
7670	61374000	60030000	61230000	62670000	60750000	62190000	61343235.3823089
7671	61371000	60027000	61227000	62667000	60747000	62187000	61345308.8455772
7672	61368000	60024000	61224000	62664000	60744000	62184000	61347382.3088456
7673	61389000	60021000	61221000	62661000	60741000	62301000	61349455.7721139
7674	61434000	60138000	61218000	62778000	60738000	62298000	61351529.2353823
7675	61431000	60135000	61215000	62775000	60735000	62295000	61353590.7046477
7676	61428000	60132000	61212000	62772000	60732000	62292000	61355652.1739131
7677	61425000	60129000	61209000	62769000	60729000	62289000	61357725.6371814
7678	61422000	60126000	61206000	62766000	60726000	62286000	61359811.0944528
7679	61419000	60123000	61203000	62763000	60723000	62283000	61361896.5517241
7680	61416000	60120000	61200000	62760000	60720000	62280000	61363970.0149925
7681	61413000	60117000	61197000	62757000	60717000	62277000	61366043.4782609
7682	61434000	60234000	61194000	62754000	60714000	62274000	61368116.9415292
7683	61455000	60351000	61191000	62751000	60711000	62271000	61370178.4107946
7684	61452000	60348000	61188000	62748000	60708000	62268000	61372239.88006
7685	61473000	60345000	61185000	62745000	60705000	62385000	61374301.3493253
7686	61470000	60342000	61182000	62742000	60702000	62382000	61376362.8185907
7687	61467000	60339000	61179000	62739000	60699000	62379000	61378448.2758621
7688	61464000	60336000	61176000	62736000	60696000	62376000	61380545.7271364
7689	61461000	60333000	61173000	62733000	60693000	62373000	61382643.1784108
7690	61458000	60330000	61170000	62730000	60690000	62370000	61384740.6296852
7691	61455000	60327000	61167000	62727000	60687000	62367000	61386838.0809595
7692	61452000	60324000	61164000	62724000	60684000	62364000	61388935.5322339
7693	61449000	60321000	61161000	62721000	60681000	62361000	61391032.9835082
7694	61446000	60318000	61158000	62718000	60678000	62358000	61393118.4407796
7695	61443000	60315000	61155000	62715000	60675000	62355000	61395203.898051
7696	61440000	60312000	61152000	62712000	60672000	62352000	61397289.3553223
7697	61485000	60309000	61149000	62829000	60669000	62469000	61399362.8185907
7698	61506000	60426000	61146000	62826000	60666000	62466000	61401424.2878561
7699	61503000	60423000	61143000	62823000	60663000	62463000	61403485.7571214
7700	61500000	60420000	61140000	62820000	60660000	62460000	61405547.2263868
7701	61497000	60417000	61137000	62817000	60657000	62457000	61407608.6956522
7702	61494000	60414000	61134000	62814000	60654000	62454000	61409670.1649175
7703	61491000	60411000	61131000	62811000	60651000	62451000	61411731.6341829
7704	61488000	60408000	61128000	62808000	60648000	62448000	61413793.1034483
7705	61485000	60405000	61125000	62805000	60645000	62445000	61415854.5727136
7706	61482000	60402000	61122000	62802000	60642000	62442000	61417916.041979
7707	61503000	60399000	61119000	62799000	60639000	62559000	61419977.5112444
7708	61500000	60396000	61116000	62796000	60636000	62556000	61422038.9805097
7709	61497000	60393000	61113000	62793000	60633000	62553000	61424112.4437781
7710	61494000	60390000	61110000	62790000	60630000	62550000	61426173.9130435
7711	61491000	60387000	61107000	62787000	60627000	62547000	61428235.3823089
7712	61488000	60384000	61104000	62784000	60624000	62544000	61430296.8515742
7713	61485000	60381000	61101000	62781000	60621000	62541000	61432358.3208396
7714	61482000	60378000	61098000	62778000	60618000	62538000	61434431.7841079
7715	61479000	60375000	61095000	62775000	60615000	62535000	61436517.2413793
7716	61476000	60372000	61092000	62772000	60612000	62532000	61438602.6986507
7717	61473000	60369000	61089000	62769000	60609000	62529000	61440688.155922
7718	61494000	60366000	61086000	62766000	60726000	62526000	61442773.6131934
7719	61491000	60363000	61083000	62763000	60723000	62523000	61444859.0704648
7720	61488000	60360000	61080000	62760000	60720000	62520000	61446944.5277361
7721	61485000	60357000	61077000	62757000	60717000	62517000	61449017.9910045
7722	61482000	60354000	61074000	62754000	60714000	62514000	61451091.4542729
7723	61479000	60351000	61071000	62751000	60711000	62511000	61453152.9235382
7724	61500000	60468000	61068000	62748000	60708000	62508000	61455226.3868066
7725	61497000	60465000	61065000	62745000	60705000	62505000	61457311.844078
7726	61494000	60462000	61062000	62742000	60702000	62502000	61459397.3013493
7727	61491000	60459000	61059000	62739000	60699000	62499000	61461482.7586207
7728	61512000	60576000	61056000	62736000	60696000	62496000	61463568.2158921
7729	61509000	60573000	61053000	62733000	60693000	62493000	61465653.6731634
7730	61530000	60570000	61170000	62730000	60690000	62490000	61467727.1364318
7731	61527000	60567000	61167000	62727000	60687000	62487000	61469788.6056972
7732	61548000	60564000	61284000	62724000	60684000	62484000	61471850.0749625
7733	61545000	60561000	61281000	62721000	60681000	62481000	61473911.5442279
7734	61542000	60558000	61278000	62718000	60678000	62478000	61475973.0134933
7735	61539000	60555000	61275000	62715000	60675000	62475000	61478034.4827586
7736	61536000	60552000	61272000	62712000	60672000	62472000	61480095.952024
7737	61557000	60549000	61269000	62709000	60789000	62469000	61482169.4152924
7738	61554000	60546000	61266000	62706000	60786000	62466000	61484242.8785607
7739	61575000	60663000	61263000	62703000	60783000	62463000	61486304.3478261
7740	61572000	60660000	61260000	62700000	60780000	62460000	61488365.8170915
7741	61569000	60657000	61257000	62697000	60777000	62457000	61490427.2863568
7742	61590000	60654000	61374000	62694000	60774000	62454000	61492476.7616192
7743	61587000	60651000	61371000	62691000	60771000	62451000	61494526.2368816
7744	61584000	60648000	61368000	62688000	60768000	62448000	61496587.7061469
7745	61581000	60645000	61365000	62685000	60765000	62445000	61498649.1754123
7746	61602000	60642000	61362000	62682000	60882000	62442000	61500698.6506747
7747	61623000	60639000	61359000	62799000	60879000	62439000	61502760.11994
7748	61620000	60636000	61356000	62796000	60876000	62436000	61504821.5892054
7749	61617000	60633000	61353000	62793000	60873000	62433000	61506895.0524738
7750	61638000	60630000	61350000	62910000	60870000	62430000	61508968.5157421
7751	61635000	60627000	61347000	62907000	60867000	62427000	61511041.9790105
7752	61632000	60624000	61344000	62904000	60864000	62424000	61513103.4482759
7753	61629000	60621000	61341000	62901000	60861000	62421000	61515176.9115442
7754	61626000	60618000	61338000	62898000	60858000	62418000	61517250.3748126
7755	61623000	60615000	61335000	62895000	60855000	62415000	61519323.838081
7756	61668000	60612000	61452000	62892000	60972000	62412000	61521397.3013493
7757	61665000	60609000	61449000	62889000	60969000	62409000	61523470.7646177
7758	61662000	60606000	61446000	62886000	60966000	62406000	61525544.2278861
7759	61659000	60603000	61443000	62883000	60963000	62403000	61527617.6911544
7760	61680000	60600000	61440000	6.3e+07	60960000	62400000	61529691.1544228
7761	61677000	60597000	61437000	62997000	60957000	62397000	61531764.6176912
7762	61674000	60594000	61434000	62994000	60954000	62394000	61533838.0809595
7763	61671000	60591000	61431000	62991000	60951000	62391000	61535923.5382309
7764	61692000	60588000	61428000	63108000	60948000	62388000	61538008.9955023
7765	61689000	60585000	61425000	63105000	60945000	62385000	61540094.4527736
7766	61686000	60582000	61422000	63102000	60942000	62382000	61542191.904048
7767	61683000	60579000	61419000	63099000	60939000	62379000	61544289.3553223
7768	61680000	60576000	61416000	63096000	60936000	62376000	61546386.8065967
7769	61677000	60573000	61413000	63093000	60933000	62373000	61548472.2638681
7770	61674000	60570000	61410000	63090000	60930000	62370000	61550557.7211394
7771	61671000	60567000	61407000	63087000	60927000	62367000	61552643.1784108
7772	61668000	60564000	61404000	63084000	60924000	62364000	61554728.6356822
7773	61665000	60561000	61401000	63081000	60921000	62361000	61556802.0989505
7774	61662000	60558000	61398000	63078000	60918000	62358000	61558875.5622189
7775	61659000	60555000	61395000	63075000	60915000	62355000	61560949.0254873
7776	61656000	60552000	61392000	63072000	60912000	62352000	61563034.4827586
7777	61653000	60549000	61389000	63069000	60909000	62349000	61565107.946027
7778	61650000	60546000	61386000	63066000	60906000	62346000	61567169.4152924
7779	61647000	60543000	61383000	63063000	60903000	62343000	61569218.8905547
7780	61644000	60540000	61380000	63060000	60900000	62340000	61571268.3658171
7781	61641000	60537000	61377000	63057000	60897000	62337000	61573329.8350825
7782	61638000	60534000	61374000	63054000	60894000	62334000	61575391.3043478
7783	61659000	60531000	61371000	63051000	60891000	62451000	61577452.7736132
7784	61656000	60528000	61368000	63048000	60888000	62448000	61579502.2488756
7785	61701000	60525000	61485000	63045000	61005000	62445000	61581551.7241379
7786	61722000	60522000	61482000	63042000	61122000	62442000	61583601.1994003
7787	61719000	60519000	61479000	63039000	61119000	62439000	61585650.6746627
7788	61716000	60516000	61476000	63036000	61116000	62436000	61587688.155922
7789	61713000	60513000	61473000	63033000	61113000	62433000	61589713.6431784
7790	61710000	60510000	61470000	63030000	61110000	62430000	61591727.1364318
7791	61707000	60507000	61467000	63027000	61107000	62427000	61593728.6356822
7792	61704000	60504000	61464000	63024000	61104000	62424000	61595718.1409295
7793	61701000	60501000	61461000	63021000	61101000	62421000	61597707.6461769
7794	61698000	60498000	61458000	63018000	61098000	62418000	61599697.1514243
7795	61695000	60495000	61455000	63015000	61095000	62415000	61601686.6566717
7796	61692000	60492000	61452000	63012000	61092000	62412000	61603676.161919
7797	61689000	60489000	61449000	63009000	61089000	62409000	61605677.6611694
7798	61710000	60486000	61446000	63006000	61086000	62526000	61607679.1604198
7799	61707000	60483000	61443000	63003000	61083000	62523000	61609680.6596702
7800	61704000	60480000	61440000	6.3e+07	61080000	62520000	61611682.1589205
7801	61725000	60477000	61437000	62997000	61077000	62637000	61613683.6581709
7802	61722000	60474000	61434000	62994000	61074000	62634000	61615685.1574213
7803	61719000	60471000	61431000	62991000	61071000	62631000	61617686.6566717
7804	61740000	60468000	61548000	62988000	61068000	62628000	61619688.155922
7805	61737000	60465000	61545000	62985000	61065000	62625000	61621689.6551724
7806	61734000	60462000	61542000	62982000	61062000	62622000	61623691.1544228
7807	61731000	60459000	61539000	62979000	61059000	62619000	61625680.6596702
7808	61728000	60456000	61536000	62976000	61056000	62616000	61627670.1649175
7809	61725000	60453000	61533000	62973000	61053000	62613000	61629659.6701649
7810	61722000	60450000	61530000	62970000	61050000	62610000	61631661.1694153
7811	61743000	60447000	61527000	62967000	61047000	62727000	61633662.6686657
7812	61740000	60444000	61524000	62964000	61044000	62724000	61635664.167916
7813	61737000	60441000	61521000	62961000	61041000	62721000	61637653.6731634
7814	61782000	60558000	61518000	62958000	61038000	62838000	61639643.1784108
7815	61779000	60555000	61515000	62955000	61035000	62835000	61641632.6836582
7816	61776000	60552000	61512000	62952000	61032000	62832000	61643622.1889055
7817	61773000	60549000	61509000	62949000	61029000	62829000	61645611.6941529
7818	61770000	60546000	61506000	62946000	61026000	62826000	61647601.1994003
7819	61767000	60543000	61503000	62943000	61023000	62823000	61649590.7046477
7820	61764000	60540000	61500000	62940000	61020000	62820000	61651580.2098951
7821	61785000	60537000	61617000	62937000	61017000	62817000	61653569.7151424
7822	61782000	60534000	61614000	62934000	61014000	62814000	61655559.2203898
7823	61779000	60531000	61611000	62931000	61011000	62811000	61657548.7256372
7824	61776000	60528000	61608000	62928000	61008000	62808000	61659538.2308846
7825	61773000	60525000	61605000	62925000	61005000	62805000	61661527.7361319
7826	61770000	60522000	61602000	62922000	61002000	62802000	61663481.2593703
7827	61767000	60519000	61599000	62919000	60999000	62799000	61665434.7826087
7828	61764000	60516000	61596000	62916000	60996000	62796000	61667388.3058471
7829	61761000	60513000	61593000	62913000	60993000	62793000	61669329.8350825
7830	61782000	60510000	61590000	62910000	60990000	62910000	61671271.3643178
7831	61803000	60507000	61587000	62907000	60987000	63027000	61673212.8935532
7832	61800000	60504000	61584000	62904000	60984000	63024000	61675166.4167916
7833	61797000	60501000	61581000	62901000	60981000	63021000	61677119.94003
7834	61794000	60498000	61578000	62898000	60978000	63018000	61679085.4572714
7835	61791000	60495000	61575000	62895000	60975000	63015000	61681062.9685157
7836	61788000	60492000	61572000	62892000	60972000	63012000	61683040.4797601
7837	61785000	60489000	61569000	62889000	60969000	63009000	61685005.9970015
7838	61782000	60486000	61566000	62886000	60966000	63006000	61686971.5142429
7839	61803000	60483000	61563000	63003000	60963000	63003000	61688937.0314843
