envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
7325	64689000	64905000	65265000	64785000	64665000	63825000	64514559.2203898
7326	64686000	64902000	65262000	64782000	64662000	63822000	64516896.5517241
7327	64707000	65019000	65259000	64779000	64659000	63819000	64519245.8770615
7328	64704000	65016000	65256000	64776000	64656000	63816000	64521595.2023988
7329	64701000	65013000	65253000	64773000	64653000	63813000	64523944.5277361
7330	64698000	65010000	65250000	64770000	64650000	63810000	64526293.8530735
7331	64695000	65007000	65247000	64767000	64647000	63807000	64528643.1784108
7332	64692000	65004000	65244000	64764000	64644000	63804000	64530980.5097451
7333	64689000	65001000	65241000	64761000	64641000	63801000	64533317.8410795
7334	64686000	64998000	65238000	64758000	64638000	63798000	64535655.1724138
7335	64707000	64995000	65355000	64755000	64635000	63795000	64538004.4977511
7336	64704000	64992000	65352000	64752000	64632000	63792000	64540365.8170915
7337	64701000	64989000	65349000	64749000	64629000	63789000	64542727.1364318
7338	64722000	64986000	65346000	64746000	64746000	63786000	64545064.4677661
7339	64719000	64983000	65343000	64743000	64743000	63783000	64547401.7991005
7340	64740000	64980000	65340000	64860000	64740000	63780000	64549739.1304348
7341	64737000	64977000	65337000	64857000	64737000	63777000	64552076.4617691
7342	64734000	64974000	65334000	64854000	64734000	63774000	64554413.7931034
7343	64731000	64971000	65331000	64851000	64731000	63771000	64556727.1364318
7344	64728000	64968000	65328000	64848000	64728000	63768000	64559040.4797601
7345	64725000	64965000	65325000	64845000	64725000	63765000	64561353.8230885
7346	64722000	64962000	65322000	64842000	64722000	63762000	64563655.1724138
7347	64719000	64959000	65319000	64839000	64719000	63759000	64565956.5217391
7348	64716000	64956000	65316000	64836000	64716000	63756000	64568257.8710645
7349	64713000	64953000	65313000	64833000	64713000	63753000	64570559.2203898
7350	64734000	65070000	65310000	64830000	64710000	63750000	64572848.5757122
7351	64755000	65187000	65307000	64827000	64707000	63747000	64575137.9310345
7352	64752000	65184000	65304000	64824000	64704000	63744000	64577415.2923538
7353	64749000	65181000	65301000	64821000	64701000	63741000	64579692.6536732
7354	64746000	65178000	65298000	64818000	64698000	63738000	64581970.0149925
7355	64743000	65175000	65295000	64815000	64695000	63735000	64584247.3763119
7356	64740000	65172000	65292000	64812000	64692000	63732000	64586524.7376312
7357	64737000	65169000	65289000	64809000	64689000	63729000	64588802.0989505
7358	64734000	65166000	65286000	64806000	64686000	63726000	64591067.4662669
7359	64731000	65163000	65283000	64803000	64683000	63723000	64593332.8335832
7360	64728000	65160000	65280000	64800000	64680000	63720000	64595598.2008996
7361	64725000	65157000	65277000	64797000	64677000	63717000	64597863.5682159
7362	64722000	65154000	65274000	64794000	64674000	63714000	64600128.9355322
7363	64719000	65151000	65271000	64791000	64671000	63711000	64602394.3028486
7364	64716000	65148000	65268000	64788000	64668000	63708000	64604659.6701649
7365	64713000	65145000	65265000	64785000	64665000	63705000	64606925.0374813
7366	64710000	65142000	65262000	64782000	64662000	63702000	64609178.4107946
7367	64731000	65139000	65259000	64779000	64779000	63699000	64611431.7841079
7368	64728000	65136000	65256000	64776000	64776000	63696000	64613673.1634183
7369	64725000	65133000	65253000	64773000	64773000	63693000	64615914.5427286
7370	64746000	65250000	65250000	64770000	64770000	63690000	64618155.922039
7371	64743000	65247000	65247000	64767000	64767000	63687000	64620385.3073463
7372	64740000	65244000	65244000	64764000	64764000	63684000	64622614.6926537
7373	64737000	65241000	65241000	64761000	64761000	63681000	64624844.077961
7374	64734000	65238000	65238000	64758000	64758000	63678000	64627073.4632684
7375	64731000	65235000	65235000	64755000	64755000	63675000	64629302.8485757
7376	64728000	65232000	65232000	64752000	64752000	63672000	64631520.2398801
7377	64749000	65229000	65229000	64749000	64869000	63669000	64633737.6311844
7378	64746000	65226000	65226000	64746000	64866000	63666000	64635955.0224888
7379	64743000	65223000	65223000	64743000	64863000	63663000	64638172.4137931
7380	64740000	65220000	65220000	64740000	64860000	63660000	64640401.7991005
7381	64737000	65217000	65217000	64737000	64857000	63657000	64642619.1904048
7382	64734000	65214000	65214000	64734000	64854000	63654000	64644836.5817092
7383	64731000	65211000	65211000	64731000	64851000	63651000	64647053.9730135
7384	64728000	65208000	65208000	64728000	64848000	63648000	64649259.3703148
7385	64725000	65205000	65205000	64725000	64845000	63645000	64651464.7676162
7386	64722000	65202000	65202000	64722000	64842000	63642000	64653670.1649175
7387	64719000	65199000	65199000	64719000	64839000	63639000	64655875.5622189
7388	64716000	65196000	65196000	64716000	64836000	63636000	64658068.9655172
7389	64713000	65193000	65193000	64713000	64833000	63633000	64660262.3688156
7390	64710000	65190000	65190000	64710000	64830000	63630000	64662431.7841079
7391	64731000	65307000	65187000	64707000	64827000	63627000	64664601.1994003
7392	64728000	65304000	65184000	64704000	64824000	63624000	64666770.6146927
7393	64725000	65301000	65181000	64701000	64821000	63621000	64668940.029985
7394	64746000	65298000	65178000	64818000	64818000	63618000	64671109.4452774
7395	64743000	65295000	65175000	64815000	64815000	63615000	64673290.8545727
7396	64740000	65292000	65172000	64812000	64812000	63612000	64675472.2638681
7397	64737000	65289000	65169000	64809000	64809000	63609000	64677641.6791604
7398	64734000	65286000	65166000	64806000	64806000	63606000	64679811.0944528
7399	64731000	65283000	65163000	64803000	64803000	63603000	64681980.5097451
7400	64728000	65280000	65160000	64800000	64800000	63600000	64684149.9250375
7401	64725000	65277000	65157000	64797000	64797000	63597000	64686319.3403298
7402	64722000	65274000	65154000	64794000	64794000	63594000	64688488.7556222
7403	64743000	65271000	65271000	64791000	64791000	63591000	64690670.1649175
7404	64740000	65268000	65268000	64788000	64788000	63588000	64692851.5742129
7405	64737000	65265000	65265000	64785000	64785000	63585000	64695020.9895053
7406	64734000	65262000	65262000	64782000	64782000	63582000	64697202.3988006
7407	64731000	65259000	65259000	64779000	64779000	63579000	64699371.814093
7408	64752000	65256000	65376000	64776000	64776000	63576000	64701541.2293853
7409	64749000	65253000	65373000	64773000	64773000	63573000	64703710.6446777
7410	64746000	65250000	65370000	64770000	64770000	63570000	64705880.05997
7411	64767000	65247000	65487000	64767000	64767000	63567000	64708061.4692654
7412	64788000	65244000	65484000	64764000	64764000	63684000	64710242.8785607
7413	64785000	65241000	65481000	64761000	64761000	63681000	64712424.2878561
7414	64782000	65238000	65478000	64758000	64758000	63678000	64714605.6971514
7415	64803000	65235000	65595000	64755000	64755000	63675000	64716787.1064468
7416	64800000	65232000	65592000	64752000	64752000	63672000	64718968.5157421
7417	64821000	65229000	65589000	64749000	64869000	63669000	64721149.9250375
7418	64818000	65226000	65586000	64746000	64866000	63666000	64723319.3403298
7419	64839000	65223000	65703000	64743000	64863000	63663000	64725488.7556222
7420	64836000	65220000	65700000	64740000	64860000	63660000	64727658.1709145
7421	64833000	65217000	65697000	64737000	64857000	63657000	64729827.5862069
7422	64830000	65214000	65694000	64734000	64854000	63654000	64731997.0014993
7423	64827000	65211000	65691000	64731000	64851000	63651000	64734166.4167916
7424	64824000	65208000	65688000	64728000	64848000	63648000	64736335.832084
7425	64821000	65205000	65685000	64725000	64845000	63645000	64738505.2473763
7426	64818000	65202000	65682000	64722000	64842000	63642000	64740674.6626687
7427	64815000	65199000	65679000	64719000	64839000	63639000	64742856.071964
7428	64812000	65196000	65676000	64716000	64836000	63636000	64745037.4812594
7429	64809000	65193000	65673000	64713000	64833000	63633000	64747206.8965517
7430	64806000	65190000	65670000	64710000	64830000	63630000	64749376.3118441
7431	64827000	65187000	65667000	64707000	64827000	63747000	64751533.7331334
7432	64848000	65184000	65664000	64704000	64944000	63744000	64753679.1604198
7433	64869000	65181000	65661000	64701000	65061000	63741000	64755824.5877062
7434	64890000	65178000	65658000	64698000	65178000	63738000	64757970.0149925
7435	64887000	65175000	65655000	64695000	65175000	63735000	64760115.4422789
7436	64884000	65172000	65652000	64692000	65172000	63732000	64762260.8695652
7437	64881000	65169000	65649000	64689000	65169000	63729000	64764406.2968516
7438	64878000	65166000	65646000	64686000	65166000	63726000	64766539.7301349
7439	64875000	65163000	65643000	64683000	65163000	63723000	64768673.1634183
7440	64872000	65160000	65640000	64680000	65160000	63720000	64770794.6026987
7441	64917000	65277000	65757000	64677000	65157000	63717000	64772916.041979
7442	65010000	65394000	65754000	64794000	65274000	63834000	64775037.4812594
7443	65007000	65391000	65751000	64791000	65271000	63831000	64777158.9205397
7444	65004000	65388000	65748000	64788000	65268000	63828000	64779268.3658171
7445	65001000	65385000	65745000	64785000	65265000	63825000	64781389.8050975
7446	64998000	65382000	65742000	64782000	65262000	63822000	64783511.2443778
7447	64995000	65379000	65739000	64779000	65259000	63819000	64785632.6836582
7448	64992000	65376000	65736000	64776000	65256000	63816000	64787754.1229385
7449	65037000	65373000	65853000	64773000	65253000	63933000	64789875.5622189
7450	65034000	65370000	65850000	64770000	65250000	63930000	64791997.0014993
7451	65031000	65367000	65847000	64767000	65247000	63927000	64794094.4527736
7452	65028000	65364000	65844000	64764000	65244000	63924000	64796191.904048
7453	65025000	65361000	65841000	64761000	65241000	63921000	64798289.3553223
7454	65022000	65358000	65838000	64758000	65238000	63918000	64800386.8065967
7455	65019000	65355000	65835000	64755000	65235000	63915000	64802484.2578711
7456	65016000	65352000	65832000	64752000	65232000	63912000	64804581.7091454
7457	65013000	65349000	65829000	64749000	65229000	63909000	64806691.1544228
7458	65010000	65346000	65826000	64746000	65226000	63906000	64808812.5937032
7459	65007000	65343000	65823000	64743000	65223000	63903000	64810934.0329835
7460	65004000	65340000	65820000	64740000	65220000	63900000	64813055.4722639
7461	65001000	65337000	65817000	64737000	65217000	63897000	64815176.9115442
7462	64998000	65334000	65814000	64734000	65214000	63894000	64817298.3508246
7463	64995000	65331000	65811000	64731000	65211000	63891000	64819419.790105
7464	64992000	65328000	65808000	64728000	65208000	63888000	64821541.2293853
7465	64989000	65325000	65805000	64725000	65205000	63885000	64823662.6686657
7466	64986000	65322000	65802000	64722000	65202000	63882000	64825784.107946
7467	64983000	65319000	65799000	64719000	65199000	63879000	64827917.5412294
7468	64980000	65316000	65796000	64716000	65196000	63876000	64830038.9805097
7469	64977000	65313000	65793000	64713000	65193000	63873000	64832160.4197901
7470	64974000	65310000	65790000	64710000	65190000	63870000	64834281.8590705
7471	64971000	65307000	65787000	64707000	65187000	63867000	64836403.2983508
7472	64992000	65304000	65784000	64824000	65184000	63864000	64838512.7436282
7473	65013000	65421000	65781000	64821000	65181000	63861000	64840622.1889055
7474	65034000	65418000	65898000	64818000	65178000	63858000	64842731.6341829
7475	65031000	65415000	65895000	64815000	65175000	63855000	64844841.0794603
7476	65028000	65412000	65892000	64812000	65172000	63852000	64846926.5367316
7477	65025000	65409000	65889000	64809000	65169000	63849000	64849011.994003
7478	65046000	65406000	65886000	64806000	65166000	63966000	64851097.4512744
7479	65067000	65523000	65883000	64803000	65163000	63963000	64853182.9085457
7480	65088000	65520000	65880000	64920000	65160000	63960000	64855268.3658171
7481	65085000	65517000	65877000	64917000	65157000	63957000	64857353.8230885
7482	65106000	65514000	65874000	64914000	65154000	64074000	64859439.2803598
7483	65103000	65511000	65871000	64911000	65151000	64071000	64861512.7436282
7484	65100000	65508000	65868000	64908000	65148000	64068000	64863586.2068965
7485	65121000	65505000	65985000	64905000	65145000	64065000	64865659.6701649
7486	65166000	65622000	65982000	64902000	65142000	64182000	64867733.1334333
7487	65163000	65619000	65979000	64899000	65139000	64179000	64869806.5967017
7488	65160000	65616000	65976000	64896000	65136000	64176000	64871880.05997
7489	65157000	65613000	65973000	64893000	65133000	64173000	64873953.5232384
7490	65154000	65610000	65970000	64890000	65130000	64170000	64876014.9925037
7491	65175000	65607000	65967000	64887000	65127000	64287000	64878076.4617691
7492	65172000	65604000	65964000	64884000	65124000	64284000	64880137.9310345
7493	65169000	65601000	65961000	64881000	65121000	64281000	64882199.4002998
7494	65166000	65598000	65958000	64878000	65118000	64278000	64884260.8695652
7495	65163000	65595000	65955000	64875000	65115000	64275000	64886322.3388306
7496	65160000	65592000	65952000	64872000	65112000	64272000	64888383.808096
7497	65157000	65589000	65949000	64869000	65109000	64269000	64890445.2773613
7498	65154000	65586000	65946000	64866000	65106000	64266000	64892506.7466267
7499	65151000	65583000	65943000	64863000	65103000	64263000	64894556.2218891
7500	65172000	65580000	65940000	64860000	65100000	64380000	64896605.6971514
7501	65169000	65577000	65937000	64857000	65097000	64377000	64898667.1664168
7502	65166000	65574000	65934000	64854000	65094000	64374000	64900728.6356822
7503	65163000	65571000	65931000	64851000	65091000	64371000	64902790.1049475
7504	65184000	65568000	65928000	64848000	65088000	64488000	64904863.5682159
7505	65181000	65565000	65925000	64845000	65085000	64485000	64906937.0314843
7506	65178000	65562000	65922000	64842000	65082000	64482000	64909010.4947526
7507	65175000	65559000	65919000	64839000	65079000	64479000	64911083.958021
7508	65172000	65556000	65916000	64836000	65076000	64476000	64913157.4212894
7509	65169000	65553000	65913000	64833000	65073000	64473000	64915230.8845577
7510	65190000	65550000	65910000	64830000	65070000	64590000	64917304.3478261
7511	65211000	65667000	65907000	64827000	65067000	64587000	64919377.8110945
7512	65208000	65664000	65904000	64824000	65064000	64584000	64921439.2803598
7513	65205000	65661000	65901000	64821000	65061000	64581000	64923500.7496252
7514	65202000	65658000	65898000	64818000	65058000	64578000	64925562.2188906
7515	65223000	65655000	65895000	64815000	65055000	64695000	64927599.7001499
7516	65244000	65652000	66012000	64812000	65052000	64692000	64929625.1874063
7517	65241000	65649000	66009000	64809000	65049000	64689000	64931650.6746627
7518	65238000	65646000	66006000	64806000	65046000	64686000	64933676.161919
7519	65235000	65643000	66003000	64803000	65043000	64683000	64935701.6491754
7520	65232000	65640000	6.6e+07	64800000	65040000	64680000	64937727.1364318
7521	65229000	65637000	65997000	64797000	65037000	64677000	64939752.6236882
7522	65226000	65634000	65994000	64794000	65034000	64674000	64941802.0989505
7523	65223000	65631000	65991000	64791000	65031000	64671000	64943851.5742129
7524	65244000	65748000	65988000	64788000	65028000	64668000	64945889.0554723
7525	65241000	65745000	65985000	64785000	65025000	64665000	64947926.5367316
7526	65238000	65742000	65982000	64782000	65022000	64662000	64949964.017991
7527	65235000	65739000	65979000	64779000	65019000	64659000	64952001.4992504
7528	65232000	65736000	65976000	64776000	65016000	64656000	64954026.9865068
7529	65229000	65733000	65973000	64773000	65013000	64653000	64956052.4737631
7530	65250000	65730000	65970000	64890000	65010000	64650000	64958077.9610195
7531	65271000	65727000	65967000	64887000	65007000	64767000	64960103.4482759
7532	65268000	65724000	65964000	64884000	65004000	64764000	64962128.9355322
7533	65289000	65721000	65961000	64881000	65001000	64881000	64964154.4227886
7534	65286000	65718000	65958000	64878000	64998000	64878000	64966167.916042
7535	65331000	65715000	65955000	64995000	65115000	64875000	64968181.4092954
7536	65328000	65712000	65952000	64992000	65112000	64872000	64970182.9085457
7537	65325000	65709000	65949000	64989000	65109000	64869000	64972196.4017991
7538	65346000	65706000	65946000	64986000	65226000	64866000	64974209.8950525
7539	65367000	65823000	65943000	64983000	65223000	64863000	64976199.4002999
7540	65364000	65820000	65940000	64980000	65220000	64860000	64978188.9055472
7541	65361000	65817000	65937000	64977000	65217000	64857000	64980178.4107946
7542	65358000	65814000	65934000	64974000	65214000	64854000	64982167.916042
7543	65355000	65811000	65931000	64971000	65211000	64851000	64984157.4212894
7544	65352000	65808000	65928000	64968000	65208000	64848000	64986146.9265367
7545	65349000	65805000	65925000	64965000	65205000	64845000	64988136.4317841
7546	65346000	65802000	65922000	64962000	65202000	64842000	64990125.9370315
7547	65343000	65799000	65919000	64959000	65199000	64839000	64992115.4422789
7548	65340000	65796000	65916000	64956000	65196000	64836000	64994104.9475262
7549	65337000	65793000	65913000	64953000	65193000	64833000	64996094.4527736
7550	65334000	65790000	65910000	64950000	65190000	64830000	64998071.964018
7551	65331000	65787000	65907000	64947000	65187000	64827000	65000049.4752624
7552	65352000	65784000	66024000	64944000	65184000	64824000	65002026.9865067
7553	65349000	65781000	66021000	64941000	65181000	64821000	65004016.4917541
7554	65346000	65778000	66018000	64938000	65178000	64818000	65006005.9970015
7555	65367000	65895000	66015000	64935000	65175000	64815000	65007983.5082459
7556	65364000	65892000	66012000	64932000	65172000	64812000	65009973.0134933
7557	65361000	65889000	66009000	64929000	65169000	64809000	65011950.5247376
7558	65358000	65886000	66006000	64926000	65166000	64806000	65013928.035982
7559	65355000	65883000	66003000	64923000	65163000	64803000	65015905.5472264
7560	65352000	65880000	6.6e+07	64920000	65160000	64800000	65017895.0524738
7561	65349000	65877000	65997000	64917000	65157000	64797000	65019884.5577211
7562	65346000	65874000	65994000	64914000	65154000	64794000	65021862.0689655
7563	65343000	65871000	65991000	64911000	65151000	64791000	65023827.5862069
7564	65340000	65868000	65988000	64908000	65148000	64788000	65025805.0974513
7565	65361000	65865000	65985000	65025000	65145000	64785000	65027770.6146926
7566	65382000	65862000	65982000	65022000	65262000	64782000	65029736.131934
7567	65403000	65859000	66099000	65019000	65259000	64779000	65031677.6611694
7568	65400000	65856000	66096000	65016000	65256000	64776000	65033619.1904048
7569	65397000	65853000	66093000	65013000	65253000	64773000	65035560.7196402
7570	65394000	65850000	66090000	65010000	65250000	64770000	65037502.2488756
7571	65391000	65847000	66087000	65007000	65247000	64767000	65039431.7841079
7572	65388000	65844000	66084000	65004000	65244000	64764000	65041361.3193403
7573	65409000	65961000	66081000	65001000	65241000	64761000	65043290.8545727
7574	65406000	65958000	66078000	64998000	65238000	64758000	65045232.3838081
7575	65403000	65955000	66075000	64995000	65235000	64755000	65047173.9130435
7576	65400000	65952000	66072000	64992000	65232000	64752000	65049115.4422789
7577	65397000	65949000	66069000	64989000	65229000	64749000	65051068.9655172
7578	65394000	65946000	66066000	64986000	65226000	64746000	65053034.4827586
7579	65391000	65943000	66063000	64983000	65223000	64743000	65055011.994003
7580	65388000	65940000	66060000	64980000	65220000	64740000	65056989.5052474
7581	65385000	65937000	66057000	64977000	65217000	64737000	65058967.0164918
7582	65382000	65934000	66054000	64974000	65214000	64734000	65060956.5217391
7583	65379000	65931000	66051000	64971000	65211000	64731000	65062946.0269865
7584	65400000	65928000	66048000	64968000	65328000	64728000	65064935.5322339
7585	65397000	65925000	66045000	64965000	65325000	64725000	65066925.0374813
7586	65394000	65922000	66042000	64962000	65322000	64722000	65068914.5427286
7587	65391000	65919000	66039000	64959000	65319000	64719000	65070904.047976
7588	65388000	65916000	66036000	64956000	65316000	64716000	65072893.5532234
7589	65385000	65913000	66033000	64953000	65313000	64713000	65074883.0584708
7590	65382000	65910000	66030000	64950000	65310000	64710000	65076872.5637181
7591	65379000	65907000	66027000	64947000	65307000	64707000	65078874.0629685
7592	65376000	65904000	66024000	64944000	65304000	64704000	65080875.5622189
7593	65373000	65901000	66021000	64941000	65301000	64701000	65082877.0614693
7594	65370000	65898000	66018000	64938000	65298000	64698000	65084878.5607196
7595	65367000	65895000	66015000	64935000	65295000	64695000	65086892.053973
7596	65364000	65892000	66012000	64932000	65292000	64692000	65088905.5472264
7597	65361000	65889000	66009000	64929000	65289000	64689000	65090931.0344828
7598	65358000	65886000	66006000	64926000	65286000	64686000	65092944.5277361
7599	65355000	65883000	66003000	64923000	65283000	64683000	65094970.0149925
7600	65352000	65880000	6.6e+07	64920000	65280000	64680000	65097007.4962519
7601	65349000	65877000	65997000	64917000	65277000	64677000	65099044.9775112
7602	65346000	65874000	65994000	64914000	65274000	64674000	65101082.4587706
7603	65343000	65871000	65991000	64911000	65271000	64671000	65103119.94003
7604	65340000	65868000	65988000	64908000	65268000	64668000	65105157.4212894
7605	65361000	65865000	65985000	64905000	65265000	64785000	65107194.9025487
7606	65358000	65862000	65982000	64902000	65262000	64782000	65109220.3898051
7607	65355000	65859000	65979000	64899000	65259000	64779000	65111245.8770615
7608	65352000	65856000	65976000	64896000	65256000	64776000	65113271.3643178
7609	65349000	65853000	65973000	64893000	65253000	64773000	65115296.8515742
7610	65346000	65850000	65970000	64890000	65250000	64770000	65117310.3448276
7611	65343000	65847000	65967000	64887000	65247000	64767000	65119311.844078
7612	65340000	65844000	65964000	64884000	65244000	64764000	65121313.3433283
7613	65337000	65841000	65961000	64881000	65241000	64761000	65123314.8425787
7614	65334000	65838000	65958000	64878000	65238000	64758000	65125316.3418291
7615	65331000	65835000	65955000	64875000	65235000	64755000	65127317.8410795
7616	65328000	65832000	65952000	64872000	65232000	64752000	65129319.3403298
7617	65325000	65829000	65949000	64869000	65229000	64749000	65131320.8395802
7618	65322000	65826000	65946000	64866000	65226000	64746000	65133322.3388306
7619	65319000	65823000	65943000	64863000	65223000	64743000	65135323.838081
7620	65340000	65940000	65940000	64860000	65220000	64740000	65137325.3373313
7621	65337000	65937000	65937000	64857000	65217000	64737000	65139326.8365817
7622	65334000	65934000	65934000	64854000	65214000	64734000	65141328.3358321
7623	65331000	65931000	65931000	64851000	65211000	64731000	65143329.8350825
7624	65328000	65928000	65928000	64848000	65208000	64728000	65145331.3343328
7625	65349000	65925000	66045000	64845000	65205000	64725000	65147332.8335832
7626	65346000	65922000	66042000	64842000	65202000	64722000	65149334.3328336
7627	65343000	65919000	66039000	64839000	65199000	64719000	65151335.832084
7628	65364000	65916000	66036000	64956000	65196000	64716000	65153337.3313343
7629	65361000	65913000	66033000	64953000	65193000	64713000	65155338.8305847
7630	65358000	65910000	66030000	64950000	65190000	64710000	65157340.3298351
7631	65355000	65907000	66027000	64947000	65187000	64707000	65159341.8290855
7632	65352000	65904000	66024000	64944000	65184000	64704000	65161355.3223388
7633	65373000	66021000	66021000	64941000	65181000	64701000	65163356.8215892
7634	65394000	66018000	66018000	65058000	65178000	64698000	65165334.3328336
7635	65391000	66015000	66015000	65055000	65175000	64695000	65167311.844078
7636	65388000	66012000	66012000	65052000	65172000	64692000	65169289.3553223
7637	65385000	66009000	66009000	65049000	65169000	64689000	65171266.8665667
7638	65382000	66006000	66006000	65046000	65166000	64686000	65173256.3718141
7639	65379000	66003000	66003000	65043000	65163000	64683000	65175233.8830585
7640	65376000	6.6e+07	6.6e+07	65040000	65160000	64680000	65177211.3943028
7641	65373000	65997000	65997000	65037000	65157000	64677000	65179164.9175412
7642	65394000	65994000	66114000	65034000	65154000	64674000	65181106.4467766
7643	65391000	65991000	66111000	65031000	65151000	64671000	65183047.976012
7644	65388000	65988000	66108000	65028000	65148000	64668000	65184989.5052474
7645	65385000	65985000	66105000	65025000	65145000	64665000	65186919.0404798
7646	65382000	65982000	66102000	65022000	65142000	64662000	65188848.5757121
7647	65379000	65979000	66099000	65019000	65139000	64659000	65190778.1109445
7648	65400000	65976000	66096000	65016000	65256000	64656000	65192695.6521739
7649	65397000	65973000	66093000	65013000	65253000	64653000	65194601.1994003
7650	65394000	65970000	66090000	65010000	65250000	64650000	65196506.7466267
7651	65391000	65967000	66087000	65007000	65247000	64647000	65198412.2938531
7652	65388000	65964000	66084000	65004000	65244000	64644000	65200317.8410795
7653	65385000	65961000	66081000	65001000	65241000	64641000	65202223.3883058
7654	65406000	65958000	66078000	64998000	65238000	64758000	65204128.9355322
7655	65403000	65955000	66075000	64995000	65235000	64755000	65206034.4827586
7656	65400000	65952000	66072000	64992000	65232000	64752000	65207916.041979
7657	65421000	65949000	66069000	64989000	65349000	64749000	65209797.6011994
7658	65418000	65946000	66066000	64986000	65346000	64746000	65211679.1604198
7659	65415000	65943000	66063000	64983000	65343000	64743000	65213560.7196402
7660	65412000	65940000	66060000	64980000	65340000	64740000	65215442.2788606
7661	65433000	65937000	66057000	64977000	65457000	64737000	65217323.838081
7662	65430000	65934000	66054000	64974000	65454000	64734000	65219205.3973013
7663	65427000	65931000	66051000	64971000	65451000	64731000	65221086.9565217
7664	65424000	65928000	66048000	64968000	65448000	64728000	65222956.5217391
7665	65421000	65925000	66045000	64965000	65445000	64725000	65224826.0869565
7666	65418000	65922000	66042000	64962000	65442000	64722000	65226695.6521739
7667	65415000	65919000	66039000	64959000	65439000	64719000	65228565.2173913
7668	65412000	65916000	66036000	64956000	65436000	64716000	65230434.7826087
7669	65409000	65913000	66033000	64953000	65433000	64713000	65232304.3478261
7670	65406000	65910000	66030000	64950000	65430000	64710000	65234173.9130435
7671	65403000	65907000	66027000	64947000	65427000	64707000	65236043.4782609
7672	65400000	65904000	66024000	64944000	65424000	64704000	65237901.0494753
7673	65421000	65901000	66021000	64941000	65541000	64701000	65239758.6206897
7674	65442000	66018000	66018000	64938000	65538000	64698000	65241616.191904
7675	65463000	66015000	66015000	64935000	65655000	64695000	65243473.7631184
7676	65460000	66012000	66012000	64932000	65652000	64692000	65245319.3403298
7677	65481000	66129000	66009000	64929000	65649000	64689000	65247164.9175412
7678	65526000	66246000	66126000	64926000	65646000	64686000	65249010.4947526
7679	65523000	66243000	66123000	64923000	65643000	64683000	65250844.077961
7680	65520000	66240000	66120000	64920000	65640000	64680000	65252677.6611694
7681	65517000	66237000	66117000	64917000	65637000	64677000	65254499.2503748
7682	65514000	66234000	66114000	64914000	65634000	64674000	65256320.8395802
7683	65511000	66231000	66111000	64911000	65631000	64671000	65258142.4287856
7684	65508000	66228000	66108000	64908000	65628000	64668000	65259976.011994
7685	65505000	66225000	66105000	64905000	65625000	64665000	65261809.5952024
7686	65526000	66222000	66102000	64902000	65742000	64662000	65263631.1844078
7687	65523000	66219000	66099000	64899000	65739000	64659000	65265452.7736132
7688	65520000	66216000	66096000	64896000	65736000	64656000	65267274.3628186
7689	65517000	66213000	66093000	64893000	65733000	64653000	65269095.952024
7690	65514000	66210000	66090000	64890000	65730000	64650000	65270929.5352324
7691	65511000	66207000	66087000	64887000	65727000	64647000	65272763.1184408
7692	65508000	66204000	66084000	64884000	65724000	64644000	65274608.6956522
7693	65505000	66201000	66081000	64881000	65721000	64641000	65276454.2728636
7694	65502000	66198000	66078000	64878000	65718000	64638000	65278299.850075
7695	65499000	66195000	66075000	64875000	65715000	64635000	65280145.4272864
7696	65496000	66192000	66072000	64872000	65712000	64632000	65281991.0044978
7697	65493000	66189000	66069000	64869000	65709000	64629000	65283836.5817091
7698	65490000	66186000	66066000	64866000	65706000	64626000	65285682.1589205
7699	65511000	66183000	66063000	64863000	65823000	64623000	65287515.7421289
7700	65532000	66180000	66060000	64860000	65820000	64740000	65289349.3253373
7701	65553000	66177000	66057000	64857000	65937000	64737000	65291182.9085457
7702	65550000	66174000	66054000	64854000	65934000	64734000	65293004.4977511
7703	65547000	66171000	66051000	64851000	65931000	64731000	65294826.0869565
7704	65544000	66168000	66048000	64848000	65928000	64728000	65296647.6761619
7705	65565000	66165000	66045000	64845000	65925000	64845000	65298469.2653673
7706	65562000	66162000	66042000	64842000	65922000	64842000	65300278.8605697
7707	65559000	66159000	66039000	64839000	65919000	64839000	65302088.4557721
7708	65556000	66156000	66036000	64836000	65916000	64836000	65303910.0449775
7709	65553000	66153000	66033000	64833000	65913000	64833000	65305731.6341829
7710	65550000	66150000	66030000	64830000	65910000	64830000	65307553.2233883
7711	65547000	66147000	66027000	64827000	65907000	64827000	65309374.8125937
7712	65544000	66144000	66024000	64824000	65904000	64824000	65311196.4017991
7713	65565000	66141000	66021000	64941000	65901000	64821000	65313017.9910045
7714	65562000	66138000	66018000	64938000	65898000	64818000	65314839.5802099
7715	65559000	66135000	66015000	64935000	65895000	64815000	65316685.1574213
7716	65556000	66132000	66012000	64932000	65892000	64812000	65318542.7286357
7717	65553000	66129000	66009000	64929000	65889000	64809000	65320400.2998501
7718	65550000	66126000	66006000	64926000	65886000	64806000	65322245.8770615
7719	65547000	66123000	66003000	64923000	65883000	64803000	65324091.4542729
7720	65544000	66120000	6.6e+07	64920000	65880000	64800000	65325937.0314843
7721	65541000	66117000	65997000	64917000	65877000	64797000	65327794.6026987
7722	65538000	66114000	65994000	64914000	65874000	64794000	65329652.173913
7723	65535000	66111000	65991000	64911000	65871000	64791000	65331509.7451274
